doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
2447,424,Agricultural Research Service Safford watershed W-IV,Annual,"Sept. 6, 1939-09/26/1962","{'Gage_height': 'feet', 'Discharge': 'cfs'}",32.625,-109.6,"2447_page_424_table1.csv,2447_page_424_table2.csv"
2447,424,San Simon River near Solomon,Annual,Prior to and including 1962,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",32.80166667,-109.63861111,"2447_page_424_table1.csv,2447_page_424_table2.csv"
199,376,Alameda Creek,Weekly measurements during the water year October 1965 to September 1966,10/14/1965-09/22/1966,"{'Latitude': 'degrees', 'Longitude': 'degrees', 'pH': None, 'Conductivity': 'micro-mhos at 25°C', 'Hardness as CaCO3': 'mg/L', 'Dissolved Solids (residue at 180°C)': {'Tons per day': 'tons/day', 'Tons per acre-foot': 'tons/acre-foot', 'Parts per million': 'ppm'}, 'Boron (B)': 'ppm', 'Nitrate (NO3)': 'ppm', 'Fluoride (F)': None, 'Chloride (Cl)': 'mg/L', 'Sulfate (SO4)': 'mg/L', 'Carbonate (CO3)': 'mg/L', 'Bicarbonate (HCO3)': 'mg/L', 'Potassium (K)': 'ppm', 'Sodium (Na)': 'mg/L', 'Magnesium (Mg)': 'ppm', 'Calcium (Ca)': 'ppm', 'Iron (Fe)': None, 'Silica (SiO2)': 'ppm', 'Discharge': 'cfs'}",37.587222,-121.959722,199_page_376_table1.csv
70039753,233,Yuba River near Smartville,Daily (for water year October 1962 to September 1963),10/01/1962-09/30/1963,"{'Discharge': 'cfs (cubic feet per second)', 'Silica': 'parts per million', 'Iron': 'parts per million', 'Calcium': 'parts per million', 'Magnesium': 'parts per million', 'Sodium': 'parts per million', 'Potassium': 'parts per million', 'Bicarbonate': 'parts per million', 'Carbonate': 'parts per million', 'Sulfate': 'parts per million', 'Chloride': 'parts per million', 'Fluoride': 'parts per million', 'Nitrate': 'parts per million', 'Boron': 'parts per million', 'Dissolved_solids_ppm': 'parts per million', 'Dissolved_solids_tons_per_acre-foot': 'tons per acre-foot', 'Dissolved_solids_tons_per_day': 'tons per day', 'Hardness_CaCO3': 'as CaCO3', 'Sodium_adsorption_ratio': '', 'Specific_conductance_micro-mhos_at_25°C': 'micro-mhos at 25°C'}",39.1831,-121.0339,70039753_page_233_table1.csv
24284,207,Unknown Stream,Variable (dates range from June to December over two years),06/09/1958-12/19/1959,"{'Discharge': 'gpm', 'Temperature': '°F'}",38.5816,-121.4944,24284_page_207_table1.csv
28077,30,Salinas River near Pozo,Annual,01/01/1943-12/31/1972,"{'Annual': 'acre-feet', 'Maximum daily': 'acre-feet'}",36.556,-121.576,28077_page_30_table1.csv
3217,280,Alamitos Creek,Annual,1929-1950,{'Discharge': 'cubic feet per second'},37.23889,-121.87083,"3217_page_280_table1.csv,3217_page_280_table2.csv"
15,451,Putah Creek,Monthly and yearly,1930-01/01 to 1950-12/31,"['acre-feet', 'cubic feet per second']",38.5216667,-121.9666667,"15_page_451_table1.csv,15_page_451_table2.csv"
51672,35,Cachuma Creek near Santa Ynez,annual,1951-52,"ac-ft, cfs",34.6795,-120.1667,51672_page_35_table1.csv
51672,35,Santa Ynez River near Santa Ynez,annual,1951-52,"ac-ft, cfs",34.6795,-120.1667,51672_page_35_table1.csv
51672,35,Santa Agueda Creek near Santa Ynez,annual,1951-52,"ac-ft, cfs",34.6795,-120.1667,51672_page_35_table1.csv
51672,35,Santa Ynez River at Solvang,annual,1951-52,"ac-ft, cfs",34.6378,-119.6084,51672_page_35_table1.csv
51672,35,La Zaca Creek at Buellton,annual,1951-52,"ac-ft, cfs",34.6493,-120.1776,51672_page_35_table1.csv
51672,35,Salsipuedes Creek near Lompoc,annual,1951-52,"ac-ft, cfs",34.6431,-120.4644,51672_page_35_table1.csv
