doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
4536,206,"South Fork of Kaweah River near Three Rivers, Calif.",Discharge measurements during the year,10/29/1924-09/14/1924,"{'Gage Height': 'Feet', 'Discharge': 'Sec.-ft.'}",36.4486,-119.2722,"4536_page_206_table1.csv,4536_page_206_table2.csv"
25119,28,Temple Wash near Hanksville,Annual peaks (water years),05/01/1959-12/31/2023,Not specified in the document,38.7421,-110.5699,25119_page_28_table1.csv
25119,28,"Old Woman Wash near Hanksville, Ten Mile Wash",Annual peaks (water years),05/01/1959-12/31/1968,Not specified in the document,38.7421,-110.5699,25119_page_28_table1.csv
25119,28,Crescent Wash at Crescent Junction,Annual peaks (water years),05/01/1959-12/31/1968,Not specified in the document,38.7421,-110.5699,25119_page_28_table1.csv
25119,28,"Fremont River (head of Dirty Devil River) below Fish Lake, near Fremont",Daily or monthly figures (calendar years),01/01/1939-12/31/1945,Not specified in the document,38.1312,-109.4887,25119_page_28_table1.csv
25119,28,Seven Mile Creek near Fish Lake,Daily or monthly figures (calendar years),05/01/1964-12/31/2023,Not specified in the document,38.1312,-109.4887,25119_page_28_table1.csv
25119,28,Fremont River near Fremont,Daily or monthly figures (calendar years),01/01/1949-12/31/1958,Not specified in the document,38.1312,-109.4887,25119_page_28_table1.csv
251,241,Gila River,Annual,01/01/1903-12/31/1938,"{'Mean_Discharge': 'second-feet', 'Runoff': 'acre-feet'}",32.2995,-110.9641,251_page_241_table1.csv
583,17,Sacramento River Basin,Yearly and Monthly,1887-01-01-1912-12-31,"Cubic feet per second, Square miles",38.5816,-121.4944,"583_page_17_table1.csv,583_page_17_table2.csv"
583,17,San Joaquin River Basin,Yearly and Monthly,1875-01-01-1912-12-31,"Cubic feet per second, Square miles",36.7783,-119.4179,"583_page_17_table1.csv,583_page_17_table2.csv"
583,17,Great Basin and Pacific Coast river basins,Yearly,1891-01-01-1912-12-31,Cubic feet per second,37.7749,-122.4194,"583_page_17_table1.csv,583_page_17_table2.csv"
583,17,Pacific slope of southern California,Yearly,1890-01-01-1918-12-31,Cubic feet per second,34.0522,-118.2437,"583_page_17_table1.csv,583_page_17_table2.csv"
583,17,Sacramento River Basin,Yearly and Monthly,1895-01-01-1927-12-31,Cubic feet per second,38.5816,-121.4944,"583_page_17_table1.csv,583_page_17_table2.csv"
