doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
251,28,"Santa Cruz River near Nogales, Ariz.",1 year,1907-01/01/1938-12/31,,31.3517,-110.9362,251_page_28_table1.csv
251,28,"Sonoita Creek near Patagonia, Ariz.",1 year,1930-01/01/1938-12/31,,31.5092,-110.7936,251_page_28_table1.csv
251,28,"Silver Creek at Snowflake, Ariz.",1 year,1906-01/01/1908-12/31,,34.4569,-110.1186,251_page_28_table1.csv
251,28,"Silver Creek near Woodruff, Ariz.",1 year,1929-01/01/1938-12/31,,34.4559,-110.121,251_page_28_table1.csv
2447,264,"Little Brush Creek near Vernal, Utah",Varies by year; no consistent interval specified in the data.,04/25/1946-06/03/1962,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",40.3994,-109.5208,"2447_page_264_table1.csv,2447_page_264_table2.csv"
2447,264,"Brush Creek near Jensen, Utah",Varies by year; no consistent interval specified in the data.,05/25/1940-09/26/1954,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",40.4,-109.35,"2447_page_264_table1.csv,2447_page_264_table2.csv"
1532,114,South Fork of Tule River,"Daily for the year ending Sept. 30, 1916",10/01/1915-09/30/1916,"{'Gage_Height': 'Feet', 'Discharge': 'Second-feet'}",35.6984,-119.0346,"1532_page_114_table1.csv,1532_page_114_table2.csv,1532_page_114_table3.csv"
2447,300,Price River above Scofield Reservoir,Variable (Annual Peak Measurements),"May 19, 1932 - May 11, 1962","{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",39.775,-111.179167,"2447_page_300_table1.csv,2447_page_300_table2.csv"
2447,300,North Fork White River near Soldier Summit,Annual Peak Measurements,"Apr. 15, 1942 - May 4, 1947","{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",39.933333,-111.066667,"2447_page_300_table1.csv,2447_page_300_table2.csv"
47988,71,Hough Creek near Crescent Mills,Annual,03/08/1963-01/23/1970,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}",40.0806,-120.8853,47988_page_71_table1.csv
