doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
3983,38,Chimney Creek near Kyburz,Annual peaks,1962-63,(sq mi),38.815,-120.702,3983_page_38_table1.csv
3983,38,South Fork American River at Kyburz,Annual peaks,1906-7;1923-24,(sq mi),38.815,-120.702,3983_page_38_table1.csv
3983,38,Silver Lake Outlet near Kirkwood,Annual peaks,1922-,(sq mi),38.767,-120.816,3983_page_38_table1.csv
3983,38,Twin Lakes Outlet near Kirkwood,Annual peaks,1922-,(sq mi),38.767,-120.816,3983_page_38_table1.csv
3983,38,South Fork American River below Silver Fork at Kyburz,Annual peaks,1906,(sq mi),38.815,-120.702,3983_page_38_table1.csv
3983,38,South Fork American River near Kyburz,Annual peaks,1907;1922-,(sq mi),38.815,-120.702,3983_page_38_table1.csv
648,479,Cache Creek near Lower Lake,Daily measurements from October to September over multiple years,10/01/1951-09/30/1952,cubic feet per second (cfs),38.9167,-122.5667,"648_page_479_table1.csv,648_page_479_table2.csv"
1136,310,Cosumnes River at Michigan Bar,Monthly measurements taken in specified years (1907 and 1908).,04/16/1907-12/14/1908,"{'Width': 'Feet', 'Area_of_section': 'Square feet', 'Gage_height': 'Feet', 'Discharge': 'Cubic feet per second'}",38.0675,-120.6944,1136_page_310_table1.csv
56086,61,GATO CANYON CREEK ABOVE DIVERSIONS,Variable; measurements taken sporadically throughout the year,07/08/1954-12/09/1956,"{'Discharge_Cubic_Feet_Per_Second': True, 'Discharge_Gallons_Per_Minute': True}",34.4972,-119.9694,56086_page_61_table1.csv
56411,186,"San Jacinto River near San Jacinto, Calif.",Daily measurements from Oct to Sep over years,"{'Period of Record': 'October 1920 to February 1927, March 1927 to current year', 'Specific Year Recorded': 'October 1971 to September 1972'}","{'Discharge': 'Cubic feet per second (cfs)', 'Flow': 'Acre-feet per year'}",33.736111,-116.823889,56411_page_186_table1.csv
3992,36,Nev (near Ariz. Dam Hoover River--Continued Hoover below at River Colorado Lake Mead),Annual and Daily,1935-10-01 - 1963-12-31,"['cfs (cubic feet per second)', 'mi²']",36.0383,-114.7381,3992_page_36_table1.csv
3992,36,Williams Bill Sandy River,Annual and Daily,1935-10-01 - 1963-12-31,"['cfs (cubic feet per second)', 'mi²']",35.6439,-114.5798,3992_page_36_table1.csv
70038673,195,Devil Canyon Creek,Daily measurements (specifically for the year October 1967 to September 1968),"{'Start_Date': '11-01-1911', 'End_Date': '09-30-1968'}","{'Discharge': 'cubic feet per second (cfs)', 'Total_Acre_Foot': 'acre-ft'}",34.203333,-117.333889,70038673_page_195_table1.csv
1744,198,Cosumnes River,"Daily (for most of the year), specific dates for certain measurements",10/01/1913-09/30/1914,second-feet,38.466666,-121.033333,"1744_page_198_table1.csv,1744_page_198_table2.csv"
3033,104,San Jacinto River near Elsinore,Yearly and specific dates within the year,01/28/1916-11/15/1944,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",33.784,-116.916,"3033_page_104_table1.csv,3033_page_104_table2.csv"
3033,104,San Antonio Creek near Claremont,Yearly and specific dates within the year,03/07/1918-04/28/1952,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",34.216,-117.668,"3033_page_104_table1.csv,3033_page_104_table2.csv"
2063,120,Animas River,Yearly,"06/20/1904-09/30/1905, 10/01/1912-09/30/1914",,36.751,-108.121,2063_page_120_table1.csv
