doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
3931,5,Thomas Fork near Wyoming-Idaho State line,Annual,1949-01/01-,sq mi,42.7,-111.5,3931_page_5_table1.csv
3931,5,"Thomas Fork near Raymond, Idaho",Annual,1942-01/01-1952-12/31,sq mi,42.7167,-111.6833,3931_page_5_table1.csv
3931,5,"Bear River at Harer, Idaho",Annual,1913-01/01-1916-12/31; 1919-01/01-,sq mi,42.0333,-111.4,3931_page_5_table1.csv
3931,5,"Bear River at Dingle, Idaho",Annual,1903-01/01-1914-12/31,sq mi,42.05,-111.4167,3931_page_5_table1.csv
3931,5,"Montpelier Creek near Montpelier, Idaho",Annual,1939-01/01-1944-12/31; 1942-01/01-,sq mi,42.1,-111.4667,3931_page_5_table1.csv
3931,5,"Cottonwood Creek near Laketown, Utah",Annual,(1944)c/d/g; (1945)c/d/,sq mi,41.7,-112.0,3931_page_5_table1.csv
3931,5,"Price Springs near Laketown, Utah",Annual,(1944)c/d/g; (1945)c/,sq mi,41.7,-112.0,3931_page_5_table1.csv
3931,5,"Fish Haven Creek below diversions, at Fish Haven, Idaho",Annual,"(1944,45)c/d/",sq mi,42.0833,-111.4667,3931_page_5_table1.csv
2251,423,Emery Ditch,1 year (between 1880 and 1881),07/08/1880-07/18/1881,Sectional feet per second (sec.-ft.),35.3733,-119.0187,"2251_page_423_table1.csv,2251_page_423_table2.csv,2251_page_423_table3.csv"
2251,423,Jones & Tuckey Ditch,1 year (between 1880 and 1881),07/08/1880-07/18/1881,Sectional feet per second (sec.-ft.),35.3733,-119.0187,"2251_page_423_table1.csv,2251_page_423_table2.csv,2251_page_423_table3.csv"
2251,423,Wible Canal,1 year (between 1880 and 1881),07/02/1880-07/15/1881,Sectional feet per second (sec.-ft.),35.3733,-119.0187,"2251_page_423_table1.csv,2251_page_423_table2.csv,2251_page_423_table3.csv"
2251,423,Railroad Canal,1 year (between 1880 and 1881),07/02/1880-07/15/1881,Sectional feet per second (sec.-ft.),35.3733,-119.0187,"2251_page_423_table1.csv,2251_page_423_table2.csv,2251_page_423_table3.csv"
2251,423,Pioneer Canal,1 year (between 1880 and 1881),07/02/1880-07/15/1881,Sectional feet per second (sec.-ft.),35.3733,-119.0187,"2251_page_423_table1.csv,2251_page_423_table2.csv,2251_page_423_table3.csv"
2251,423,Kern Island Canal,1 year (between 1880 and 1881),06/30/1880-07/16/1881,Sectional feet per second (sec.-ft.),35.3733,-119.0187,"2251_page_423_table1.csv,2251_page_423_table2.csv,2251_page_423_table3.csv"
2251,423,Farmers Panama Slough Canal,1 year (between 1880 and 1881),06/30/1880-07/19/1881,Sectional feet per second (sec.-ft.),35.3733,-119.0187,"2251_page_423_table1.csv,2251_page_423_table2.csv,2251_page_423_table3.csv"
2251,423,Old South Fork Canal,1 year (between 1880 and 1881),06/28/1880-07/16/1881,Sectional feet per second (sec.-ft.),35.3733,-119.0187,"2251_page_423_table1.csv,2251_page_423_table2.csv,2251_page_423_table3.csv"
2251,423,Spanish or Castro Canal,1 year (between 1880 and 1881),06/30/1880-07/19/1881,Sectional feet per second (sec.-ft.),35.3733,-119.0187,"2251_page_423_table1.csv,2251_page_423_table2.csv,2251_page_423_table3.csv"
2251,423,Stine Canal,1 year (between 1880 and 1881),06/30/1880-07/18/1881,Sectional feet per second (sec.-ft.),35.3733,-119.0187,"2251_page_423_table1.csv,2251_page_423_table2.csv,2251_page_423_table3.csv"
2251,423,Tule River,1 year and 8 months (between 1880 and 1882),06/21/1880-01/17/1882,Sectional feet per second (sec.-ft.),36.2089,-118.9178,"2251_page_423_table1.csv,2251_page_423_table2.csv,2251_page_423_table3.csv"
716,291,Guadalupe River,Daily (within the water year October 1958 to September 1959),01/01/1930-09/30/1959,"{'Latitude_Longitude': 'Degrees', 'Discharge': 'cubic feet per second (cfs)'}",37.3333,-121.9,"716_page_291_table1.csv,716_page_291_table2.csv"
2447,64,San Juan River,Yearly (based on dates provided such as 1884 - 1962),1884-01-01 to 1962-12-31,"{'Discharge': 'cfs (cubic feet per second)', 'Gage Height': 'feet'}",37.0,-108.5,2447_page_64_table1.csv
56420,527,San Antonio Creek near San Andreas,Annual,03/26/1971,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,56420_page_527_table1.csv
56420,527,Esperanza Creek near Mokelumne Hill,Annual,03/26/1971,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,56420_page_527_table1.csv
56420,527,Jesus Maria Creek near Mokelumne Hill,Annual,03/26/1971,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,56420_page_527_table1.csv
56420,527,Murray Creek near San Andreas,Annual,03/26/1971,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,56420_page_527_table1.csv
56420,527,Squaw Creek above Shasta Lake,Annual,03/26/1971,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,56420_page_527_table1.csv
56420,527,Oak Run Creek near Oak Run,Annual,03/26/1971,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,56420_page_527_table1.csv
56403,163,Colorado River Main Stem,Biennial (Water Years October 1974 to September 1976),10/01/1974-09/30/1976,{'Cells/mL': 'Number of cells per milliliter'},32.8497,-115.6692,56403_page_163_table1.csv
70038401,60,Horse Thief Creek,Annual,10/1960-09/1967,"{'Discharge': 'cfs (cubic feet per second)', 'Drainage Area': 'sq mi', 'Precipitation': 'inches'}",35.780556,-115.892917,"70038401_page_60_table1.csv,70038401_page_60_table2.csv"
70038401,60,China Spring Creek,Annual,01/1959-09/1967,"{'Discharge': 'cfs (cubic feet per second)', 'Drainage Area': 'sq mi', 'Precipitation': 'inches'}",35.468056,-115.508333,"70038401_page_60_table1.csv,70038401_page_60_table2.csv"
70038401,60,Wheaton Wash,Annual,10/1964-09/1967,{'Drainage Area': 'sq mi'},35.466667,-115.486111,"70038401_page_60_table1.csv,70038401_page_60_table2.csv"
1606,345,Putah Creek near Guenoc,Daily measurements over years with some periods having hourly records during peak flows.,"February 1904 to July 1906, July 1930 to September 1938","second-feet for discharge, feet for gage height",38.767,-122.517,"1606_page_345_table1.csv,1606_page_345_table2.csv"
1630,364,MISSION CREEK NEAR MONTEBELLO,Yearly and daily measurements from October 1929 to September 1970,10/01/1929-09/30/1970,"{'Discharge': 'cubic feet per second (cfs)', 'Water volume': 'acre-feet'}",34.029167,-118.068611,"1630_page_364_table1.csv,1630_page_364_table2.csv"
1640,141,Willow Creek Tributary,daily measurements from July 1964 to September 1969 with annual maximums recorded for water years 1961-1970,07/01/1964-09/30/1969,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet'}",36.590278,-121.195833,"1640_page_141_table1.csv,1640_page_141_table2.csv,1640_page_141_table3.csv"
2251,298,Turlock Canal near Lagrange,August 1902 to December 1911 (yearly intervals),"{'Start_Date': '01/01/1902', 'End_Date': '12/31/1905'}","{'Gage_height': 'Feet', 'Discharge': 'Sec.-feet'}",37.615,-120.961,"2251_page_298_table1.csv,2251_page_298_table2.csv,2251_page_298_table3.csv,2251_page_298_table4.csv,2251_page_298_table5.csv"
2987,262,Los Angeles River,Annual (1932-1938),06/01/1932-12/31/1938,,34.0522,-118.2437,2987_page_262_table1.csv
24284,67,Unnamed Creek near Hobo Rock,Variable (dates range from daily to yearly),1948-07-20 to 1958-03-13,"{'Discharge': 'gallons per minute (gpm)', 'Temperature': 'degrees Fahrenheit (°F)'}",34.505556,-119.802778,24284_page_67_table1.csv
2064,234,Dark Canyon,Annual,1923-1923,second-feet,36.0,-112.5,2064_page_234_table1.csv
2064,234,Glen Canyon,Annual,1923-1923,second-feet,36.6,-111.3,2064_page_234_table1.csv
2064,234,Redwall,Annual,1923-1923,second-feet,36.5,-112.0,2064_page_234_table1.csv
2064,234,Mineral Canyon,Annual,1923-1923,second-feet,36.4,-112.3,2064_page_234_table1.csv
2064,234,Ruby Canyon,Annual,1923-1923,second-feet,36.5,-112.4,2064_page_234_table1.csv
2064,234,Specter Chasm,Annual,1923-1923,second-feet,36.6,-112.5,2064_page_234_table1.csv
2064,234,Havasu,Annual,1923-1923,second-feet,36.7,-112.6,2064_page_234_table1.csv
2064,234,Prospect,Annual,1923-1923,second-feet,36.7,-112.7,2064_page_234_table1.csv
2064,234,Diamond Creek,Annual,1923-1923,second-feet,36.7,-112.8,2064_page_234_table1.csv
2064,234,Travertine Canyon,Annual,1923-1923,second-feet,36.7,-112.8,2064_page_234_table1.csv
2064,234,Bridge Canyon,Annual,1923-1923,second-feet,36.7,-112.9,2064_page_234_table1.csv
2064,234,Devils Slide,Annual,1923-1923,second-feet,36.7,-113.0,2064_page_234_table1.csv
2064,234,Pierces Ferry,Annual,1923-1923,second-feet,36.7,-113.1,2064_page_234_table1.csv
2064,234,Hualpai Rapids,Annual,1923-1923,second-feet,36.8,-112.9,2064_page_234_table1.csv
2064,234,Lower Black Canyon,Annual,1923-1923,second-feet,36.8,-112.9,2064_page_234_table1.csv
2064,234,Mohave Canyon,Annual,1923-1923,second-feet,36.8,-113.0,2064_page_234_table1.csv
2064,234,Parker,Annual,1923-1923,second-feet,33.6,-114.4,2064_page_234_table1.csv
3034,210,Deer Creek near Vina,Various dates across years,01/26/1912-02/01/1952,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",40.014167,-121.947222,"3034_page_210_table1.csv,3034_page_210_table2.csv"
1607,454,Feather River Basin,Yearly,1969-07-01-1972-06-30,,40.0,-120.6,1607_page_454_table1.csv
489,207,Falls Creek near Hetch Hetchy,Daily measurements (from day to day within the year),11/01/1915-09/30/1935 (monthly data for the water year 1934-35),"Second-feet for discharge, feet for gage height",37.095,-119.7667,"489_page_207_table1.csv,489_page_207_table2.csv"
3217,334,Eel River,Monthly and yearly,01/01/1911-12/31/1945,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}",41.1,-123.6,"3217_page_334_table1.csv,3217_page_334_table2.csv"
2987,185,Creek above Canyon,Yearly,1926-01-01-1930-12-31,Second-feet,,,2987_page_185_table1.csv
2987,185,Canyon below Canyon,Yearly,1927-01-01-1937-12-31,Second-feet,,,2987_page_185_table1.csv
2987,185,Jackson Creek,Yearly,1926-01-01-1930-12-31,Second-feet,,,2987_page_185_table1.csv
2987,185,Bowman Creek at Colfax,Yearly,1935-01-01-1937-12-31,Second-feet,,,2987_page_185_table1.csv
2987,185,Smartville Creek near Jackson,Yearly,1911-01-01-1917-12-31,Second-feet,,,2987_page_185_table1.csv
2987,185,"Bear River below mouth, at Canyon",Yearly,1927-01-01-1937-12-31,Second-feet,,,2987_page_185_table1.csv
2987,185,American River at near of Fork North,Yearly,1911-01-01-1917-12-31,Second-feet,,,2987_page_185_table1.csv
2987,185,Rubicon River near of Fork South,Yearly,1911-01-01-1917-12-31,Second-feet,,,2987_page_185_table1.csv
2913,172,Snake Creek,Monthly and yearly,10/1938-09/1950,"{'Runoff': 'acre-feet', 'Discharge': 'cubic feet per second'}",40.3572,-110.5153,"2913_page_172_table1.csv,2913_page_172_table2.csv,2913_page_172_table3.csv,2913_page_172_table4.csv,2913_page_172_table5.csv"
2447,204,Castle Creek above diversions,Varying dates within a year,"Apr. 10, 1951-Jun. 6, 1957","{'Gage_Height': 'feet', 'Discharge': 'cfs'}",38.5916667,-109.2652778,"2447_page_204_table1.csv,2447_page_204_table2.csv"
2447,204,Castle Creek near Moab,Varying dates within a year,"Sept. 19, 1950-Aug. 13, 1954","{'Gage_Height': 'feet', 'Discharge': 'cfs'}",38.6791667,-109.4486111,"2447_page_204_table1.csv,2447_page_204_table2.csv"
3058,252,Branciforte Creek,"Monthly and yearly (1940-43, 1952-60)",01/01/1940-09/30/1960,"{'Discharge': ['cubic feet per second', 'acre-feet'], 'Coordinates': ['degrees']}",36.96666667,-122.01666667,"3058_page_252_table1.csv,3058_page_252_table2.csv,3058_page_252_table3.csv"
2447,360,West Mancos River,Annual,06/29/1938-05/31/1953,"{'Latitude': 'degrees minutes seconds (DMS)', 'Longitude': 'degrees minutes seconds (DMS)', 'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",37.375,-108.2555556,"2447_page_360_table1.csv,2447_page_360_table2.csv"
2447,360,East Mancos River,Annual,05/15/1937-05/28/1951,"{'Latitude': 'degrees minutes seconds (DMS)', 'Longitude': 'degrees minutes seconds (DMS)', 'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",37.3688889,-108.2263889,"2447_page_360_table1.csv,2447_page_360_table2.csv"
3884,5,Pauma Creek at Pauma Indian Reservation,Yearly,01/01/1920-12/31/1921,,33.078,-116.858,3884_page_5_table1.csv
3884,5,Temecula Creek (head of Santa Margarita River) at Nigger Canyon,Yearly,01/01/1923-12/31/1923,,33.4977,-117.1495,3884_page_5_table1.csv
3884,5,Temecula Creek near Temecula,Yearly,01/01/1905-12/31/1906,,33.4936,-117.1754,3884_page_5_table1.csv
3884,5,"Temecula Creek at Railroad Canyon, near Temecula",Yearly,01/01/1923-12/31/1923,,33.5019,-117.1685,3884_page_5_table1.csv
3884,5,Santa Margarita River near Fall Brook,Yearly,01/01/1924-12/31/1924,,33.3669,-117.1811,3884_page_5_table1.csv
3884,5,Santa Margarita River near Deluz Station,Yearly,01/01/1925-12/31/1926,,33.3591,-117.1778,3884_page_5_table1.csv
3884,5,Santa Margarita River at Ysidora,Yearly,01/01/1923-12/31/1930; 01/01/1931-12/31/1999,,33.3364,-117.1769,3884_page_5_table1.csv
3884,5,Murietta Creek at Temecula,Yearly,01/01/1930-12/31/1999,,33.4866,-117.1822,3884_page_5_table1.csv
3884,5,San Juan Creek at and near San Juan Capistrano,Yearly,01/01/1928-12/31/1999,,33.5151,-117.6569,3884_page_5_table1.csv
3884,5,Trabuco Creek near San Juan Capistrano,Yearly,01/01/1930-12/31/1999,,33.5267,-117.6705,3884_page_5_table1.csv
3884,5,Aliso Creek at El Toro,Yearly,01/01/1930-12/31/1999,,33.6221,-117.6946,3884_page_5_table1.csv
3884,5,Santa Ana River and Canals near Mentone,Yearly,01/01/1896-12/31/1999,,34.1392,-117.1736,3884_page_5_table1.csv
2063,235,Green River,Annual,09/01/1895-12/31/1914,Acre-feet,38.0456,-109.7464,"2063_page_235_table1.csv,2063_page_235_table2.csv"
3033,211,"Los Gatos Creek near Coalinga, Calif.",Annual,"Dec. 28, 1931-Mar. 21, 1939","{'Gage_Height': 'feet', 'Discharge': 'cfs'}",37.2167,-120.45,"3033_page_211_table1.csv,3033_page_211_table2.csv"
3033,211,"Warthan Creek tributary No. 1 near Coalinga, Calif.",Annual,"Feb. 16, 1959-Feb. 9, 1965","{'Gage_Height': 'feet', 'Discharge': 'cfs'}",36.0986,-120.5333,"3033_page_211_table1.csv,3033_page_211_table2.csv"
3033,211,"Warthan Creek tributary No. 2 near Coalinga, Calif.",Annual,1959-1965,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",36.0917,-120.4806,"3033_page_211_table1.csv,3033_page_211_table2.csv"
1553,71,Cajon Creek near Keenbrook,As needed during the year,12/26/1919-09/30/1921,"{'Gage Height': 'feet', 'Discharge': 'second-feet'}",,,"1553_page_71_table1.csv,1553_page_71_table2.csv"
2543,18,East Fork Carson River,"23 years (1890 -93, 1901 -03, 1908 -10, 1925 -28, 1935 -37, 1939 -50)",1890-09/1950,cfs (cubic feet per second),39.2758,-119.7533,2543_page_18_table1.csv
2543,18,West Walker River,11 years (1938 -49),1938-09/1949,cfs (cubic feet per second),36.0569,-116.0066,2543_page_18_table1.csv
