doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
604,23,Santa Anita Creek,10 years,01/01/1938-12/31/1947,Not Specified,34.1297,-118.0323,604_page_23_table1.csv
604,23,Sawpit Creek,7 years,01/01/1941-12/31/1947,Not Specified,34.134,-117.9891,604_page_23_table1.csv
604,23,Sepulveda Creek,16 years,01/01/1932-12/31/1947,Not Specified,34.1599,-118.4667,604_page_23_table1.csv
604,23,Tujunga Creek,16 years,01/01/1932-12/31/1947,Not Specified,34.2694,-118.3703,604_page_23_table1.csv
604,23,Tujunga Wash,18 years,01/01/1930-12/31/1947,Not Specified,34.1694,-118.3875,604_page_23_table1.csv
604,23,Tujunga Wash (central branch),18 years,01/01/1930-12/31/1947,Not Specified,34.1694,-118.3875,604_page_23_table1.csv
604,23,Walnut Wash,22 years,01/01/1926-12/31/1947,Not Specified,34.145,-117.9872,604_page_23_table1.csv
604,23,West Fork San Gabriel River,14 years,01/01/1934-12/31/1947,Not Specified,34.1383,-117.9228,604_page_23_table1.csv
1553,125,Alameda Creek near Niles,Discrete measurements over the year,10/01/1916-09/30/1921,"{'Gage Height': 'Feet', 'Discharge': 'Sec.-ft.'}",37.6825,-122.0247,"1553_page_125_table1.csv,1553_page_125_table2.csv"
716,744,Sonoma Creek,1 year,02/24/1958-02/16/1959,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,716_page_744_table1.csv
716,744,Robertson Creek,1 year,01/12/1959,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,716_page_744_table1.csv
716,744,Slide Creek,1 year,02/21/1959,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,716_page_744_table1.csv
716,744,Sausal Creek,1 year,02/24/1958-02/16/1959,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",38.6778,-122.8167,716_page_744_table1.csv
716,744,Franz Creek,1 year,02/21/1956-02/24/1958-02/16/1959,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",38.6083,-122.6931,716_page_744_table1.csv
716,744,Maacama Creek,1 year,02/24/1958-02/16/1959,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,716_page_744_table1.csv
716,744,Dry Creek tributary,1 year,02/21/1959,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",38.8861,-123.1542,716_page_744_table1.csv
716,744,Warm Springs Creek,1 year,02/16/1959,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,716_page_744_table1.csv
716,744,Dutcher Creek,1 year,01/12/1959,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",38.7222,-122.9764,716_page_744_table1.csv
716,744,Mill Creek,1 year,02/24/1958-02/16/1959,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",38.5944,-122.9156,716_page_744_table1.csv
716,744,Mark West Creek,1 year,02/24/1958-02/16/1959,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,716_page_744_table1.csv
716,744,Big Austin Creek,1 year,,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,716_page_744_table1.csv
716,744,Eel River,1 year,01/12/1959,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,716_page_744_table1.csv
716,744,North Fork Salmon River,1 year,01/12/1959,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,716_page_744_table1.csv
716,744,South Fork Smith River,1 year,01/29/1958-01/12/1959,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,716_page_744_table1.csv
28076,40,C 1,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}",,,28076_page_40_table1.csv
28076,40,C 2,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}",,,28076_page_40_table1.csv
28076,40,C 3,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}",,,28076_page_40_table1.csv
28076,40,C 4,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}",,,28076_page_40_table1.csv
28076,40,C 5,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}",,,28076_page_40_table1.csv
28076,40,C 6,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}",,,28076_page_40_table1.csv
28076,40,C 7,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}",,,28076_page_40_table1.csv
28076,40,C 8,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}",,,28076_page_40_table1.csv
28076,40,C 9,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}",,,28076_page_40_table1.csv
28076,40,C 10,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}",,,28076_page_40_table1.csv
28076,40,P 1,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}",,,28076_page_40_table1.csv
28076,40,P 2,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}",,,28076_page_40_table1.csv
28076,40,P 3,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}",,,28076_page_40_table1.csv
28076,40,P 4,Annual (1973-1975),03/01/1973-12/31/1975,"{'Upstream Drainage Area': 'km2', 'Average Depth': 'm', 'Width': 'm', 'Cross-sectional area': 'm²'}",,,28076_page_40_table1.csv
2809,131,Station near Guenoc,Water Year (October 1 - September 30),10/01/1930-09/30/1953,acre-feet per square mile and depth in feet,38.6167,-122.5833,2809_page_131_table1.csv
2809,131,Station near Winters,Water Year (October 1 - September 30),10/01/1930-09/30/1953,acre-feet per square mile and depth in feet,38.7122,-121.8064,2809_page_131_table1.csv
677,420,Big Grizzly Creek near Portola,Daily measurements for specific months across different years,"10/1925-09/1932, 10/1950-09/1953, 06/1954-09/1955","{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet', 'Runoff': 'acre-feet'}",39.8666667,-120.4666667,"677_page_420_table1.csv,677_page_420_table2.csv"
16643,23,Santa Margarita River,Annual,03/01/1923-12/31/1957,acre-feet,33.3497,-117.2135,16643_page_23_table1.csv
16643,23,De Luz Creek,Annual,03/01/1923-12/31/1957,acre-feet,33.2953,-117.2217,16643_page_23_table1.csv
15,136,Tenaya Creek,Annual,1931-01/01/1931-1949-12/31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",,,"15_page_136_table1.csv,15_page_136_table2.csv"
15,136,Merced River at Yosemite,"{'Annual_Average': '1912-1917', 'Monthly': '1904-1917'}","{'Annual_Average': '1912-12/31/1917', 'Monthly': '1904-10/01/1904-1917-09/30'}","{'Discharge': 'cubic feet per second (cfs)', 'Gage_Height': 'feet'}",37.7439,-119.5892,"15_page_136_table1.csv,15_page_136_table2.csv"
3058,681,Klamath River below Fall Creek,Monthly and yearly measurements,10/1923-09/1960,"{'Discharge': ['cubic feet per second', 'acre-feet'], 'Gage Height': ['feet']}",41.9722,-122.3681,"3058_page_681_table1.csv,3058_page_681_table2.csv,3058_page_681_table3.csv"
52982,67,Eagle Canyon Cheek Near Ellwood,Various dates throughout the year,02/15/1946-03/14/1950,"['Second-feet', 'Gals. per min']",34.4805556,-119.9333333,52982_page_67_table1.csv
15,57,Kaweah River near Three Rivers,Monthly and yearly,10/1903-09/1950,cubic feet per second (cfs),36.4,-118.95,15_page_57_table1.csv
2447,143,Coon Creek,Annual,05/12/1937-10/1940,"{'Gage height': 'feet', 'Discharge': 'cfs'}",39.1167,-108.1333,"2447_page_143_table1.csv,2447_page_143_table2.csv"
2447,143,Mesa Creek,Annual,05/1937-06/1956,"{'Gage height': 'feet', 'Discharge': 'cfs'}",39.0833,-108.1167,"2447_page_143_table1.csv,2447_page_143_table2.csv"
28076,22,Calabazas Creek tributary,Annual,1974-01-01-1974-12-31,tonnes,37.2679,-122.0315,28076_page_22_table1.csv
28076,22,"Calabazas Creek at Mt. Eden Road, near Saratoga",Annual,1975-01-01-1975-12-31,tonnes,37.2679,-122.0315,28076_page_22_table1.csv
28076,22,"Prospect Creek at Saratoga Golf Course, near Saratoga",Annual,1973-01-01-1973-12-31,tonnes,37.2679,-122.0315,28076_page_22_table1.csv
28076,22,"Calabazas Creek at Rainbow Drive, near Cupertino",Annual,1974-01-01-1974-12-31,tonnes,37.3267,-122.0325,28076_page_22_table1.csv
28076,22,"Calabazas Creek at Rainbow Drive, near Cupertino 1",Annual,1975-01-01-1975-12-31,tonnes,37.3267,-122.0325,28076_page_22_table1.csv
3048,693,"Santa Maria River basin, gaging-station records in 191-199",Annual,1911-1999,,34.9667,-120.6667,3048_page_693_table1.csv
3884,12,San Joaquin River near Friant,Annual,1907-1938,square miles,36.7347,-119.5194,3884_page_12_table1.csv
3884,12,San Joaquin River below Friant,Annual,1938-present,square miles,36.7347,-119.5194,3884_page_12_table1.csv
3884,12,San Joaquin River near Mendota,Annual,1939-present,square miles,36.7455,-120.5407,3884_page_12_table1.csv
3884,12,San Joaquin River near Dos Palos,Annual,1940-present,square miles,37.1298,-120.4905,3884_page_12_table1.csv
3884,12,San Joaquin River near El Nido,Annual,1939-present,square miles,37.2172,-120.4687,3884_page_12_table1.csv
3884,12,South Fork San Joaquin River near Florence Lake,Annual,1921-present,square miles,37.5421,-119.7259,3884_page_12_table1.csv
3884,12,Bear Creek near Vermilion Valley,Annual,1921-present,square miles,37.7975,-118.7684,3884_page_12_table1.csv
3884,12,Mono Creek near Vermilion Valley,Annual,1921-present,square miles,37.7975,-118.7684,3884_page_12_table1.csv
3884,12,Big Creek below Huntington Lake,Annual,1925-present,square miles,37.5222,-119.6953,3884_page_12_table1.csv
3884,12,Pitman Creek below Tamarack Creek,Annual,1927-present,square miles,37.5096,-119.7043,3884_page_12_table1.csv
3884,12,Willow Creek below Crane Valley Reservoir,Annual,1940-present,square miles,36.4068,-118.8836,3884_page_12_table1.csv
3884,12,Big Sandy Creek near Auberry,Annual,1943-present,square miles,36.6833,-119.2236,3884_page_12_table1.csv
3884,12,Fine Gold Creek near Friant,Annual,1936-present,square miles,36.7347,-119.5194,3884_page_12_table1.csv
3884,12,Cottonwood Creek near Friant,Annual,1941-present,square miles,36.7347,-119.5194,3884_page_12_table1.csv
3884,12,Fresno River near Knowles,Annual,1911-present,square miles,36.7378,-119.7017,3884_page_12_table1.csv
3884,12,Fresno River near Daulton,Annual,1941-present,square miles,37.0315,-119.7272,3884_page_12_table1.csv
2447,108,Cataract Creek above Green Mountain Reservoir,Variable (dates differ each year),"May 9, 1947-June 21, 1951","{'Gage_height': 'feet', 'Discharge': 'cfs'}",39.85,-106.2903,"2447_page_108_table1.csv,2447_page_108_table2.csv"
2447,108,Blue River near Kremmling,Variable (dates differ each year),"June 9, 1905-July 1, 1907","{'Gage_height': 'feet', 'Discharge': 'cfs'}",39.8722,-106.2903,"2447_page_108_table1.csv,2447_page_108_table2.csv"
15,421,Twin Lakes Outlet near Kirkwood,Monthly and yearly,1936-12-01/1950-09-30,"['cubic feet per second', 'acre-feet']",38.7455,-120.7578,"15_page_421_table1.csv,15_page_421_table2.csv,15_page_421_table3.csv"
57549,77,PALO VERDE CANAL,varies by day within the water year (October 1976 to September 1977),10/01/1976-09/30/1977,"{'INSTANTANEOUS DISCHARGE': '(CFS)', 'SPE-CIFIC CON-DUCT-ANCE': '(MICROHOS)', 'PH': '(UNITS)', 'TEMPERATURE': '(DEG C)', 'HARD-NFSS': '(CA,MG/L)', 'NON-CAR-RONATE HARD-NESS': '(MG/L)', 'DIS-SOLVED CAL CIUM (CA)': '(MG/L)', 'DIS-SOLVED MAG-NE-STUM (MG)': '(MG/L)', 'DIS-SOLVED SODIUM (NA)': '(MG/L)'}",33.5962,-114.6447,57549_page_77_table1.csv
3217,394,Salmon River at Somesbar,Monthly and yearly mean discharge measurements,01/01/1912-12/31/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}",41.75,-123.1,"3217_page_394_table1.csv,3217_page_394_table2.csv,3217_page_394_table3.csv"
1641,442,Cherry Creek,Daily measurements (specific dates for different years are given in the document),May 1956-September 1970,"{'Discharge': 'cubic feet per second', 'Gage_Height': 'feet'}",37.894444,-119.961667,"1641_page_442_table1.csv,1641_page_442_table2.csv"
15,66,North Fork Kings River near Cliff Camp,Monthly and yearly,Oct. 1921 - Sept. 1950,"[{'Runoff': 'acre-feet', 'Discharge': 'cubic feet per second'}]",36.3167,-118.5833,"15_page_66_table1.csv,15_page_66_table2.csv"
26897,40,Santa Ana River,Annual mean recharge rate,Not specified,ft3/s (cubic feet per second),34.1,-117.15,26897_page_40_table1.csv
1548,33,Santa Ysabel Creek,Multiple dates over the years 1918-1920,10/05/1918-09/29/1920,"{'Gage_Height': 'Feet', 'Discharge': 'Sec.-ft'}",33.0667,-117.05,1548_page_33_table1.csv
1641,409,Del Puerto Creek,Daily for discharge measurements; yearly for total and average discharge,05/11/1965-09/30/1970,"{'Discharge': 'cubic feet per second (cfs)', 'Gage_Height': 'feet (ft)', 'Precipitation': 'inches'}",37.48666667,-121.20805556,"1641_page_409_table1.csv,1641_page_409_table2.csv"
2560,61,Big River near Mendocino,Annual,1951-12-22 to 1956,"{'Drainage area': 'square miles', 'Precipitation': 'inches', 'Discharge': 'cubic feet per second (cfs)'}",39.2833,-123.8175,2560_page_61_table1.csv
2560,61,Noyo River near Fort Bragg,Annual,1951-12-22 to 1965,"{'Drainage area': 'square miles', 'Precipitation': 'inches', 'Discharge': 'cubic feet per second (cfs)'}",39.4651,-123.8208,2560_page_61_table1.csv
2560,61,Middle Fork Ten Mile River near Fort Bragg,Annual,1964-12-21 to 1965,"{'Drainage area': 'square miles', 'Precipitation': 'inches', 'Discharge': 'cubic feet per second (cfs)'}",39.4781,-123.8306,2560_page_61_table1.csv
2560,61,Mattole River near Petrolia,Annual,1911-12-22 to 1965,"{'Drainage area': 'square miles', 'Precipitation': 'inches', 'Discharge': 'cubic feet per second (cfs)'}",40.5625,-124.0458,2560_page_61_table1.csv
2560,61,North Fork Mattole River at Petrolia,Annual,1951-12-22 to 1957,"{'Drainage area': 'square miles', 'Precipitation': 'inches', 'Discharge': 'cubic feet per second (cfs)'}",40.57,-124.05,2560_page_61_table1.csv
56394,397,"Golden Trout Creek near Cartago, CA",Annual,09-12-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",36.4991,-118.4167,56394_page_397_table1.csv
56394,397,"Kern River near Quaking Aspen Camp, CA",Annual,09-29-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",36.5,-118.4167,56394_page_397_table1.csv
56394,397,"Little Kern River near Quaking Aspen Camp, CA",Annual,09-11-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",36.5,-118.4167,56394_page_397_table1.csv
56394,397,"South Fork Kern River near Olancha, CA",Annual,09-11-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",36.4167,-118.3333,56394_page_397_table1.csv
56394,397,"Erskine Creek near Bodfish, CA",Annual,09-29-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",35.7167,-118.9167,56394_page_397_table1.csv
56394,397,"Bodfish Creek near Bodfish, CA",Annual,09-29-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",35.7167,-118.9167,56394_page_397_table1.csv
56394,397,"Bodfish Creek tributary near Bodfish, CA",Annual,09-29-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",35.7167,-118.9167,56394_page_397_table1.csv
56394,397,"Pleito Creek near Lakeview, CA",Annual,09-29-1976,"{'Gage_Height': '', 'Discharge': 'unknown'}",35.7167,-118.9167,56394_page_397_table1.csv
56394,397,"Cuddy Creek at Lake of the Woods, near Frazier Park, CA",Annual,09-29-1976,"{'Gage_Height': '', 'Discharge': 'unknown'}",34.8333,-118.9167,56394_page_397_table1.csv
56394,397,"Pastoria Creek near Grapevine, CA",Annual,09-29-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",35.25,-118.6667,56394_page_397_table1.csv
56394,397,"E1 Paso Creek above diversion dam, near Wheeler Ridge, CA",Annual,09-26-1976,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (ft3/s)'}",35.2833,-118.5833,56394_page_397_table1.csv
3089,678,"Prairie Creek tributary near Klamath, Calif.",Annual,12/01/1962-12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",41.414722,-124.030556,3089_page_678_table1.csv
3089,678,"Horsethief Creek near Macdoel, Calif.",Annual,01/31/1963-12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",41.6875,-122.052778,3089_page_678_table1.csv
3089,678,"Mosquito Creek near Shevlin, Oreg.",Annual,12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",,,3089_page_678_table1.csv
3089,678,"Brownsworth Creek near Bly, Oreg.",Annual,12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",,,3089_page_678_table1.csv
3089,678,"Currier Creek near Paisley, Oreg.",Annual,12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",,,3089_page_678_table1.csv
3089,678,"Crystal Creek near Chiloquin, Oreg.",Annual,12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",,,3089_page_678_table1.csv
3089,678,"Threemile Creek near Crystal, Oreg.",Annual,12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",,,3089_page_678_table1.csv
3089,678,"Klamath River tributary near Keno, Oreg.",Annual,12/23/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",,,3089_page_678_table1.csv
3089,678,"Dona Creek near Klamath River, Calif.",Annual,02/11/1961-12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",41.837222,-122.921944,3089_page_678_table1.csv
3089,678,"Cedar Gulch near Callahan, Calif.",Annual,12/01/1960-12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",41.344444,-122.829167,3089_page_678_table1.csv
3089,678,"Etna Creek above Lunch Creek, near Etna, Calif.",Annual,02/10/1961-12/22/1964,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",41.402778,-122.981389,3089_page_678_table1.csv
