doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
1276,30,"San Rafael River near Green River, Utah.",Annual,01/01/1909-12/31/1917,,38.9754,-110.7466,1276_page_30_table1.csv
3034,163,Cosgrove Creek,Various dates across years,02/01/1963-12/23/1964,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",,,"3034_page_163_table1.csv,3034_page_163_table2.csv"
3034,163,Calaveras River at Jenny Lind,Various dates across years,03/19/1907-02/06/1937,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",38.08889,-120.86472,"3034_page_163_table1.csv,3034_page_163_table2.csv"
56362,281,Russian River near Guerneville,"Various (Specific conductance: October 1973 to current year, Water temperatures: January 1964 to current year, Sediment records: April 1967 to current year)",October 1974-September 1975,"{'Conductance': 'micromhos', 'Temperature': '°C', 'Sediment Concentration': 'mg/l', 'Discharge': 'tons and tonnes'}",38.6342,-122.9467,56362_page_281_table1.csv
1558,400,Stream Discharge,Monthly to Annual,1884-09/1897,"['cubic feet per second', 'second-feet']",,,1558_page_400_table1.csv
648,237,White River,Daily measurements from October to September of each year,10/01/1944-09/30/1952,cubic feet per second (cfs),35.8167,-118.9333,"648_page_237_table1.csv,648_page_237_table2.csv"
2913,365,Carson River near Fort Churchill,Monthly and yearly,1911-09/1950-08,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",39.1839,-119.5665,"2913_page_365_table1.csv,2913_page_365_table2.csv"
1744,65,Canada Verde Creek,Variable; measurements taken on specific dates throughout the year.,10/07/1913-09/30/1914,"{'Gage_Height': 'Feet', 'Discharge': 'Sec.-ft'}",33.222,-116.479,"1744_page_65_table1.csv,1744_page_65_table2.csv"
1744,65,West Fork of San Luis Rey River,Variable; measurements taken on specific dates throughout the year.,10/14/1913-09/30/1914,"{'Gage_Height': 'Feet', 'Discharge': 'Sec.-ft'}",33.222,-116.479,"1744_page_65_table1.csv,1744_page_65_table2.csv"
15,63,North Fork Kings River,Monthly and yearly,1922-1950,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",37.0833,-118.8667,"15_page_63_table1.csv,15_page_63_table2.csv,15_page_63_table3.csv"
3033,118,San Gabriel River at Pico,Annual peaks are recorded.,1929-01-11/1965-04-09,"{'Gage height': 'feet', 'Discharge': 'cfs'}",34.006944,-118.068056,3033_page_118_table1.csv
3033,153,Alisal Creek near Solvang,Date-specific measurements recorded annually,"Jan. 18, 1955-Mar. 21, 1963","{'Gage Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",34.581389,-120.144444,"3033_page_153_table1.csv,3033_page_153_table2.csv"
3033,153,Santa Ynez River at Solvang,Date-specific measurements recorded annually,"Feb. 9, 1932-Apr. 8, 1950","{'Gage Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",34.584722,-120.143056,"3033_page_153_table1.csv,3033_page_153_table2.csv"
15,28,Kern River,Monthly and yearly,1921-10/01 to 1950-09/30,Acre-feet and cubic feet per second,35.7361,-118.9374,"15_page_28_table1.csv,15_page_28_table2.csv"
15,149,Merced River Slough,Monthly and yearly,October to September (various years),acre-feet,37.350556,-120.961111,"15_page_149_table1.csv,15_page_149_table2.csv,15_page_149_table3.csv"
15,149,San Joaquin River near Newman,Monthly and yearly,October to September (various years),cubic feet per second,37.350833,-120.964,"15_page_149_table1.csv,15_page_149_table2.csv,15_page_149_table3.csv"
57548,4,Stream Discharge,"Annual (October 1, 1974 - September 30, 1975)",10/01/1974-09/30/1975,,,,"57548_page_4_table1.csv,57548_page_4_table2.csv"
1606,152,Cuyama River near Santa Maria,Daily measurements within a water year (October to September),10/01/1937-09/30/1938,second-feet,35.0138889,-120.2791667,"1606_page_152_table1.csv,1606_page_152_table2.csv"
3150,95,BLACKS FORK NEAR LYMAN,Daily measurements for temperature over a year and various monthly intervals for chemical analysis,10/01/1966-09/30/1967,"{'Temperature': '°F', 'pH': '', 'Specific_Conductance': 'micro-mhos at 25°C', 'Sodium_Absorption_Ratio': '', 'Hardness_as_CaCO3': 'mg/L', 'Dissolved_Solids': 'parts per million', 'Tons_per_Day': 'tons/day', 'Parts_Per_Million': 'ppm', 'Mean_Discharge': 'cfs'}",42.8581,-106.6423,"3150_page_95_table1.csv,3150_page_95_table2.csv"
