doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
2987,216,Metolius Creek,Yearly,"Jan. 1, 1919-April 30, 1919; December 1917",CFS (cubic feet per second),44.2711,-121.7316,2987_page_216_table1.csv
2987,216,Whitewater Creek,Yearly,"Jan. 1, 1919-April 30, 1919; December 1917",CFS (cubic feet per second),44.2711,-121.7316,2987_page_216_table1.csv
2987,216,Trout Creek,Yearly,"Jan. 1, 1919-April 30, 1919; December 1917",CFS (cubic feet per second),44.2711,-121.7316,2987_page_216_table1.csv
2987,216,Hay Creek,Yearly,"Jan. 1, 1919-April 30, 1919; December 1917",CFS (cubic feet per second),44.2711,-121.7316,2987_page_216_table1.csv
2987,216,Olallie Creek,Yearly,"Jan. 1, 1919-April 30, 1919; December 1917",CFS (cubic feet per second),44.2711,-121.7316,2987_page_216_table1.csv
56419,535,South Fork Salmon River near Forks of Salmon,Annual,01/17/1971,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",41.2222,-123.25,"56419_page_535_table1.csv,56419_page_535_table2.csv"
56419,535,Hayfork Creek near Hayfork,Annual,01/16/1971,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",40.5194,-123.0847,"56419_page_535_table1.csv,56419_page_535_table2.csv"
56419,535,South Fork Smith River near Crescent City,Annual,01/17/1971,"{'Gage Height': 'feet', 'Discharge': 'cfs'}",41.7917,-124.025,"56419_page_535_table1.csv,56419_page_535_table2.csv"
47988,65,"Picket Pen Creek near Kyburz, Calif.",Annual,01/1963-03/1971,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}",38.8675,-120.3717,47988_page_65_table1.csv
2913,106,West Side Canal near Collinston,Monthly and yearly,01/10/1912-09/30/1950,Acre-feet,38.7333,-111.8667,"2913_page_106_table1.csv,2913_page_106_table2.csv"
2913,106,West Side Canal near Collinston,Yearly,1912-1939,"['Cubic feet per second', 'Acre-feet']",38.7333,-111.8667,"2913_page_106_table1.csv,2913_page_106_table2.csv"
3144,376,Carrizo Creek above Corduroy Creek,Daily measurements in the discharge table and annual maximums,10/01/1953-09/30/1965,"{'Discharge': 'cubic feet per second (cfs)', 'Gage_height': 'feet', 'Area': 'square miles (sq mi) and acre-feet (acre-ft)'}",34.0,-110.2888889,"3144_page_376_table1.csv,3144_page_376_table2.csv"
2447,270,Ashley Creek,Daily to yearly,"May 27, 1900-06/21, 1962","{'Stage_height': 'feet', 'Discharge': 'cfs'}",40.5166667,-109.5944444,2447_page_270_table1.csv
3217,188,Little Santa Anita Creek,Monthly and yearly,1916-09/30 to 1950-09/30,acre-feet for runoff; cubic feet per second for discharge,34.1442,-118.0453,"3217_page_188_table1.csv,3217_page_188_table2.csv"
2252,701,Los Angeles River,1 to 2 years between measurements,"Apr. 18, 1903-Mar. 17, 1906","['Sec.-ft.', 'cubic feet per second']",34.05,-118.25,2252_page_701_table1.csv
2252,701,Pacoima Creek,1 to 6 years between measurements,"Aug. 21, 1899-April 12, 1905","['cubic feet per second', 'cfs']",34.3117,-118.5128,2252_page_701_table1.csv
2252,701,Tujunga Creek,1 to 6 years between measurements,"Aug. 21, 1899-April 12, 1905","['cubic feet per second', 'cfs']",34.3117,-118.5114,2252_page_701_table1.csv
2252,701,Main supply ditch,1 to 3 years between measurements,"Jan. 15, 1901-June 4, 1901","['cubic feet per second', 'cfs']",34.05,-118.25,2252_page_701_table1.csv
2913,44,"Woodruff Creek near Woodruff, Utah",Yearly,1938-05/25 to 1950-09/30,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",41.5,-111.2916667,"2913_page_44_table1.csv,2913_page_44_table2.csv,2913_page_44_table3.csv,2913_page_44_table4.csv,2913_page_44_table5.csv"
2913,44,"Birch Creek near Woodruff, Utah",Monthly and yearly,1950-10/01 to 1950-09/30,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",41.5,-111.2916667,"2913_page_44_table1.csv,2913_page_44_table2.csv,2913_page_44_table3.csv,2913_page_44_table4.csv,2913_page_44_table5.csv"
2913,44,"Big Creek near Randolph, Utah",Monthly and yearly,1939-10/01 to 1950-09/30,{'Discharge': 'cubic feet per second'},41.6166667,-111.25,"2913_page_44_table1.csv,2913_page_44_table2.csv,2913_page_44_table3.csv,2913_page_44_table4.csv,2913_page_44_table5.csv"
553,15,Streams in the United States,Monthly to Annual,"1884-1901, 1899-present","['Discharge', 'Gage Heights', 'Measurements', 'Ratings']",,,553_page_15_table1.csv
3217,340,Lost River,Monthly and yearly,1904-09/30/1950,"[{'Runoff': 'acre-feet'}, {'Discharge': 'cubic feet per second'}]",38.989722,-122.823611,"3217_page_340_table1.csv,3217_page_340_table2.csv"
3034,64,Lemon River near Kings Creek Fork,Annual,1950-1963,"['cfs', 'sq mi']",36.8055556,-119.7486111,3034_page_64_table1.csv
3034,64,Joaquin River near Cedar Cove,Annual,1950-1963,"['cfs', 'sq mi']",37.0522222,-120.3138889,3034_page_64_table1.csv
