doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
3807,23,Santa Ynez River below Gibralter Dam,annual,05/01/1954-04/30/1955,"['acre-feet', 'acre-feet per square mile']",34.4268,-119.8466,3807_page_23_table1.csv
3807,23,Santa Ynez River below Los Laureles,annual,05/01/1954-04/30/1955,"['acre-feet', 'acre-feet per square mile']",34.6466,-120.0662,3807_page_23_table1.csv
3807,23,"Canyon, near Santa Ynez",annual,05/01/1954-04/30/1955,['acre-feet'],34.6466,-120.0662,3807_page_23_table1.csv
3807,23,Santa Cruz Creek near Santa Ynez,annual,05/01/1954-04/30/1955,"['acre-feet', 'acre-feet per square mile']",34.6453,-120.0658,3807_page_23_table1.csv
3807,23,Cachuma Creek near Santa Ynez,annual,05/01/1954-04/30/1955,['acre-feet'],34.6555,-120.0704,3807_page_23_table1.csv
3807,23,Santa Ynez River near Santa Ynez,annual,05/01/1954-04/30/1955,"['acre-feet', 'acre-feet per square mile']",34.6466,-120.0662,3807_page_23_table1.csv
3807,23,Santa Agueda Creek near Santa Ynez,annual,05/01/1954-04/30/1955,"['acre-feet', 'acre-feet per square mile']",34.6383,-120.075,3807_page_23_table1.csv
3807,23,Zanja Cota near Santa Ynez,annual,05/01/1954-04/30/1955,['acre-feet'],34.64,-120.0778,3807_page_23_table1.csv
3807,23,Santa Ynez River at Grand Avenue near Santa Ynez,annual,05/01/1954-04/30/1955,['acre-feet'],34.6453,-120.0658,3807_page_23_table1.csv
3807,23,Santa Ynez River at Solvang and Buellton,annual,05/01/1954-04/30/1955,"['acre-feet', 'acre-feet per square mile']",34.6533,-120.1156,3807_page_23_table1.csv
3807,23,La Zaca Creek at Buellton,annual,05/01/1954-04/30/1955,"['acre-feet', 'acre-feet per square mile']",34.6742,-120.1233,3807_page_23_table1.csv
3807,23,Santa Ynez River near Buellton,annual,05/01/1954-04/30/1955,['acre-feet'],34.6742,-120.1233,3807_page_23_table1.csv
3807,23,"Santa Ynez River at Santa Rosa Damsite, near Buellton",annual,05/01/1954-04/30/1955,['acre-feet'],34.6742,-120.1233,3807_page_23_table1.csv
3807,23,Santa Ynez River near Lompoc,annual,05/01/1954-04/30/1955,"['acre-feet', 'acre-feet per square mile']",34.6399,-120.45,3807_page_23_table1.csv
3807,23,Salsipuedes Creek near Lompoc,annual,05/01/1954-04/30/1955,"['acre-feet', 'acre-feet per square mile']",34.6333,-120.4542,3807_page_23_table1.csv
724,25,Alameda storm drain,Yearly,03/01/1937-12/31/1960,,33.7873,-117.8477,724_page_25_table1.csv
724,25,Alhambra Wash,Yearly,01/01/1929-12/31/1960,,34.0833,-117.9167,724_page_25_table1.csv
724,25,Arcadia Wash,Yearly,01/01/1939-12/31/1960,,34.2389,-118.545,724_page_25_table1.csv
724,25,Arcadia Wash channel,Yearly,01/01/1956-12/31/1960,,34.1467,-118.0072,724_page_25_table1.csv
724,25,Arroyo Seco,Yearly,01/01/1942-12/31/1960,,34.1375,-118.1528,724_page_25_table1.csv
724,25,Arroyo Simi,Yearly,"01/01/1933-12/31/1951, 01/01/1952-12/31/1960",,34.275,-119.0675,724_page_25_table1.csv
724,25,Bear Creek,Yearly,01/01/1956-12/31/1960,,37.2975,-120.4556,724_page_25_table1.csv
724,25,Ballona Creek,Yearly,01/01/1943-12/31/1960,,33.9931,-118.3222,724_page_25_table1.csv
724,25,Banana Street channel,Yearly,01/01/1947-12/31/1960,,34.0956,-117.435,724_page_25_table1.csv
724,25,Batavia storm drain,Yearly,01/01/1935-12/31/1960,,33.7767,-117.8514,724_page_25_table1.csv
724,25,Big Dalton Creek,Yearly,01/01/1929-12/31/1960,,34.1375,-117.8881,724_page_25_table1.csv
724,25,Big Sand Creek,Yearly,01/01/1947-12/31/1960,,34.2408,-117.2167,724_page_25_table1.csv
