doc_id,page_number,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
1276,30,"San Rafael River near Green River, Utah.",38.9754,-110.7466,,,Annual,01/01/1909-12/31/1917,
3034,163,Cosgrove Creek,,,,,Various dates across years,02/01/1963-12/23/1964,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3034,163,Calaveras River at Jenny Lind,38.08889,-120.86472,,,Various dates across years,03/19/1907-02/06/1937,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
56362,281,Russian River near Guerneville,38.6342,-122.9467,,,"Various (Specific conductance: October 1973 to current year, Water temperatures: January 1964 to current year, Sediment records: April 1967 to current year)",October 1974-September 1975,"{'Conductance': 'micromhos', 'Temperature': '°C', 'Sediment Concentration': 'mg/l', 'Discharge': 'tons and tonnes'}"
1558,400,Stream Discharge,,,,,Monthly to Annual,1884-09/1897,"['cubic feet per second', 'second-feet']"
648,237,White River,35.8167,-118.9333,35.8167,-118.9333,Daily measurements from October to September of each year,10/01/1944-09/30/1952,cubic feet per second (cfs)
2913,365,Carson River near Fort Churchill,39.1839,-119.5665,39.1839,-119.5665,Monthly and yearly,1911-09/1950-08,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
1744,65,Canada Verde Creek,,,33.222,-116.479,Variable; measurements taken on specific dates throughout the year.,10/07/1913-09/30/1914,"{'Gage_Height': 'Feet', 'Discharge': 'Sec.-ft'}"
1744,65,West Fork of San Luis Rey River,,,33.222,-116.479,Variable; measurements taken on specific dates throughout the year.,10/14/1913-09/30/1914,"{'Gage_Height': 'Feet', 'Discharge': 'Sec.-ft'}"
15,63,North Fork Kings River,37.0833,-118.8667,,,Monthly and yearly,1922-1950,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
3033,118,San Gabriel River at Pico,34.006944,-118.068056,,,Annual peaks are recorded.,1929-01-11/1965-04-09,"{'Gage height': 'feet', 'Discharge': 'cfs'}"
3033,153,Alisal Creek near Solvang,34.581389,-120.144444,,,Date-specific measurements recorded annually,"Jan. 18, 1955-Mar. 21, 1963","{'Gage Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}"
3033,153,Santa Ynez River at Solvang,34.584722,-120.143056,,,Date-specific measurements recorded annually,"Feb. 9, 1932-Apr. 8, 1950","{'Gage Height': 'feet', 'Discharge': 'cubic feet per second (cfs)'}"
15,28,Kern River,,,35.7361,-118.9374,Monthly and yearly,1921-10/01 to 1950-09/30,Acre-feet and cubic feet per second
15,149,Merced River Slough,37.350556,-120.961111,,,Monthly and yearly,October to September (various years),acre-feet
15,149,San Joaquin River near Newman,37.350833,-120.964,,,Monthly and yearly,October to September (various years),cubic feet per second
57548,4,Stream Discharge,,,,,"Annual (October 1, 1974 - September 30, 1975)",10/01/1974-09/30/1975,
1606,152,Cuyama River near Santa Maria,35.0138889,-120.2791667,,,Daily measurements within a water year (October to September),10/01/1937-09/30/1938,second-feet
3150,95,BLACKS FORK NEAR LYMAN,,,42.8581,-106.6423,Daily measurements for temperature over a year and various monthly intervals for chemical analysis,10/01/1966-09/30/1967,"{'Temperature': '°F', 'pH': '', 'Specific_Conductance': 'micro-mhos at 25°C', 'Sodium_Absorption_Ratio': '', 'Hardness_as_CaCO3': 'mg/L', 'Dissolved_Solids': 'parts per million', 'Tons_per_Day': 'tons/day', 'Parts_Per_Million': 'ppm', 'Mean_Discharge': 'cfs'}"
2447,52,"Colo Castle, New Creek near Canyon",,,40.1833,-107.6833,Annual,29/06/1957-12/07/1957,"{'Discharge': 'Cfs', 'Stage': 'Feet'}"
2447,52,"Colo Castle, New Creek at Elk",,,40.1833,-107.6833,Annual,10/06/1957,"{'Discharge': 'Cfs', 'Stage': 'Feet'}"
2447,52,"Colo Castle, New Creek near Baldy",,,40.1833,-107.6833,Annual,02/06/1957,"{'Discharge': 'Cfs', 'Stage': 'Feet'}"
2447,52,"near Creek, Willow below Creek Divide West",,,40.25,-107.7333,Annual,13/05/1941,"{'Discharge': 'Cfs', 'Stage': 'Feet'}"
2447,52,"Colo Raven, near Rifle East",,,40.2333,-107.7667,Annual,18/08/1937,"{'Discharge': 'Cfs', 'Stage': 'Feet'}"
2447,52,"Colo Rifle, near Creek Beaver",,,40.2333,-107.7667,Annual,05/05/1957,"{'Discharge': 'Cfs', 'Stage': 'Feet'}"
2447,52,"Colo Valley, Grand near Creek Battlement",,,40.3,-107.8,Annual,05/06/1957,"{'Discharge': 'Cfs', 'Stage': 'Feet'}"
2447,52,"Colo Valley, Grand near Creek Parachute",,,40.3,-107.8,Annual,07/06/1957,"{'Discharge': 'Cfs', 'Stage': 'Feet'}"
2447,52,"Colo Valley, Grand at Creek Parachute",,,40.3,-107.8,Annual,05/05/1952,"{'Discharge': 'Cfs', 'Stage': 'Feet'}"
2447,52,"Colo Beque, De near Creek Roan",,,40.2833,-107.8667,Annual,05/05/1952,"{'Discharge': 'Cfs', 'Stage': 'Feet'}"
2447,52,"Colo Cameo, near River Colorado",,,40.2833,-107.8667,Annual,05/27/1922,"{'Discharge': 'Cfs', 'Stage': 'Feet'}"
2447,52,"near station, at Creek Plateau",,,40.3333,-107.9167,Annual,27/05/1922,"{'Discharge': 'Cfs', 'Stage': 'Feet'}"
2447,52,"upper Colo Collbran, near Creek Plateau",,,40.3333,-107.9167,Annual,27/05/1922,"{'Discharge': 'Cfs', 'Stage': 'Feet'}"
733,341,Ballona Creek,33.997333,-118.401944,,,Daily measurements between October and September each year,10/01/1928-09/30/1965,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet', 'Total Discharge': 'acre-feet'}"
56808,500,"Pine Creek near Westwood, CA",40.573889,-121.105,,,Annual,03/05/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56808,500,"Aspen Creek near Westwood, CA",40.712778,-121.076667,,,Annual,,"{'Gage_Height': None, 'Discharge': 'ft3/s'}"
56808,500,"Pine Creek tributary near Susanville, CA",40.729167,-120.879444,,,Annual,03/05/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56808,500,"Pit River near Bieber, CA",41.015833,-121.154167,,,Annual,04/29/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56808,500,"Beaver Creek near Hat Creek, CA",40.829722,-121.248333,,,Annual,12/15/1977,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56808,500,"Bunchgrass Creek near Manzanita Lake, CA",40.652778,-121.626667,,,Annual,12/15/1977,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56808,500,"Squaw Creek above Shasta Lake, CA",40.857222,-122.085333,,,Annual,02/07/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56808,500,"South Fork Bailey Creek near Manzanita Lake, CA",40.479167,-121.596111,,,Annual,06/29/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56808,500,"Paynes Creek near Red Bluff, CA",40.263889,-122.185833,,,Annual,01/16/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
1558,252,Cosumnes River,,,38.4767,-120.96,"Daily for year ending September 30, 1929; Monthly for year ending September 30, 1923","{'1929': '01/30/1929-06/13/1929', '1923': '10/01/1922-09/30/1923'}","{'Gage_height': 'Feet', 'Discharge': 'Sec.-ft.'}"
15,247,Cottonwood Creek near Lakeview,,,41.5,-120.3,Monthly and yearly,['10/01/1941-09/30/1950'],"['cubic feet per second', 'acre-feet']"
15,323,Sacramento River at Colusa,,,39.066667,-122.133333,Yearly,12/01/1921-31/12/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
15,323,Butte Creek near Chico,39.726111,-121.707778,,,Monthly and yearly,10/01/1931-09/30/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
3067,523,"Novato Creek near Novato, Calif.",38.1125,-122.58472222222224,,,Daily measurements with yearly aggregates,10/01/1946-09/30/1956,"{'Gage_Height': 'feet', 'Discharge': 'cubic feet per second (cfs)', 'Acres_Foot': 'acre-ft'}"
56850,124,ALL-AMERICAN CANAL NEAR IMPERIAL DAM,32.871389,-114.479722,,,Daily measurements from October 1938 to current year (with monthly discharge data prior to October 1939),10/01/1938-Current Year,"{'Discharge': 'cubic feet per second and acre-feet/year', 'Distance': 'feet, meters'}"
47988,112,Santa Clara River tributary near Val Verde,34.425444,-118.646111,,,Annual,01/10/1960-12/06/1967,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}"
47988,112,Casitas Creek tributary near Sea Cliff,34.393333,-119.423999,,,Annual,01/10/1960-12/21/1970,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}"
47988,112,Los Laureles Canyon tributary near Goleta,34.515278,-119.830556,,,Annual,02/02/1960-12/21/1970,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}"
47988,112,El Jaro Creek near Las Cruces,34.527222,-120.289444,,,Annual,02/01/1960-12/21/1970,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}"
199,158,SAN RAFAEL RIVER NEAR GREEN RIVER,,,41.7333,-111.6675,Daily to Monthly (Water Year October 1965 - September 1966),10/01/1965-09/30/1966,"{'pH': '', 'Specific_Conductance': 'micro-mhos at 25°C', 'Sodium_Absorption_Ratio': '', 'Hardness_as_CaCO3_NonCarbonate_Calcium_Magnesium': 'mg/L', 'Dissolved_Solids_Tons_per_Day': 'tons/day', 'Dissolved_Solids_Tons_per_Acre-foot': 'tons/acre-foot', 'Dissolved_Solids_Parts_per_Million': 'ppm', 'Chloride': 'mg/L', 'Sulfate': 'mg/L', 'Carbonate': 'mg/L', 'Bicarbonate': 'mg/L', 'Potassium': 'mg/L', 'Sodium': 'mg/L', 'Magnesium': 'mg/L', 'Calcium': 'mg/L', 'Silica': 'mg/L', 'Mean_Discharge': 'cfs (cubic feet per second)', 'Temperature_Fahrenheit': '°F'}"
56362,498,"BOULDER CREEK AT BOULDER CREEK, CALIF.",37.126667,-122.121667,,,Various dates across the year,10/23/1974-06/25/1975,"{'Discharge': 'CFS', 'Dissolved Silica (Si02)': 'MG/L', 'Dissolved Iron (Fe)': 'UG/L', 'Dissolved Manganese (Mn)': 'UG/L', 'Dissolved Calcium (Ca)': 'MG/L', 'Dissolved Magnesium': 'MG/L', 'Dissolved Sodium (Na)': 'MG/L', 'Dissolved Potassium (K)': 'MG/L', 'Bicarbonate (HCO3)': 'MG/L', 'Carbonate (C03)': 'MG/L', 'Alkalinity as CaCO3': 'MG/L', 'Dissolved Sulfate (SO4)': 'MG/L', 'Dissolved Chloride (Cl)': 'MG/L', 'Dissolved Fluoride (F)': 'MG/L', 'Dissolved Nitrite plus Nitrate (N)': 'MG/L', 'Dissolved Ortho Phosphate (PO4)': 'MG/L', 'Dissolved Ortho. Phosphorus': 'MG/L', 'Dissolved Solids (Sum of constituents)': 'MG/L', 'Dissolved Solids (Tons per AC-FT)': None, 'Dissolved Solids (Tons per Day)': None, 'Hardness (Ca, Mg)': 'MG/L', 'Non-Carbonate Hardness': 'MG/L'}"
716,26,Sacramento River basin,,,39.2,-121.5,Varies (Yearly records with some detailed flood reports),1878-1959,
716,26,San Joaquin River basin,,,37.5,-120.7,Varies (Yearly records with some detailed flood reports),1878-1959,
716,26,The Great Basin and Pacific coast basins,,,38.0,-119.5,Varies (Yearly records with some detailed flood reports),1878-1959,
724,53,San Luis Rey River near Bonsall,33.2536111,-117.2466667,,,Monthly to Annual,"07/1916-09/1918, 10/1929-09/1960","{'Discharge': 'cfs (cubic feet per second)', 'Area': 'sq mi (square miles), acre-ft (acre-feet)'}"
724,53,San Luis Rey River at Oceanside,33.2133333,-117.3758333,,,Monthly to Annual,"04/1912-09/1914, 01/1916, 10/1929-01/1942, 10/1946-09/1960","{'Discharge': 'cfs (cubic feet per second)', 'Area': 'sq mi (square miles), acre-ft (acre-feet)'}"
2447,356,Cherry Creek near Red Mesa,37.119444,-108.197222,,,Annual,03/27/1928-05/04/1949,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
2447,356,La Plata River at Colorado-New Mexico State line,37.0,-108.1888889,,,Annual,08/01/1920-05/16/1944,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3058,300,Kern River near Democrat Springs,35.5222,-118.6778,,,Monthly and Yearly,10/01/1950-09/30/1960,"{'Discharge': 'cubic feet per second (cfs)', 'Volume': 'acre-feet'}"
47988,27,Vale Gulch tributary near Red Bank,40.0666667,-122.4866667,40.0666667,-122.4866667,Yearly (Annual maximum data),09/28/1960-01/17/1971,"{'Gage Height': 'ft', 'Discharge': 'cfs'}"
47988,27,Thomes Creek tributary at Paskenta,39.8713889,-122.5555556,39.8713889,-122.5555556,Yearly (Annual maximum data),09/28/1960-01/23/1971,"{'Gage Height': 'ft', 'Discharge': 'cfs'}"
47988,27,Dona Creek near Klamath River,41.8402778,-122.9208333,41.8402778,-122.9208333,Yearly (Annual maximum data),09/23/1960-01/17/1971,"{'Gage Height': 'ft', 'Discharge': 'cfs'}"
