doc_id,page_number,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
733,181,Warm Creek,34.069167,-117.307778,,,Monthly for combined records; specific years detailed in document,08/1920-12/1961,"{'Area': 'sq mi', 'Discharge': 'cfs (cubic feet per second)', 'Volume': 'acre-ft per year', 'Gage Height': 'feet'}"
1630,83,SAN LUIS REY RIVER AT MONSERATE NARROWS,33.336944,-116.135278,,,Daily to yearly measurements with some fragmentary periods,December 1935 to March 2023,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet (ft)', 'Acres-Foot': 'acre-ft'}"
3058,339,South Fork San Joaquin River near Florence Lake,37.272222,-118.963889,,,Monthly and yearly mean discharge,10/1921-09/1960,"{'Discharge': 'cubic feet per second (cfs)', 'Volume': 'acre-feet'}"
2252,67,Susan River,40.4637,-120.5783,,,Daily to monthly (varies by year and data set),"['01/01/1903-12/31/1904', '01/01/1905-12/31/1905']","{'Gage_height': 'Feet', 'Discharge': 'Sec.-feet'}"
3048,677,"Cantua Creek near Cantua Creek, Calif.",,,36.5333,-120.4833,Annual,1958-01/01/1958-12/31/1958,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
3048,677,"Sulphur Creek near St. Helena, Calif.",,,38.6167,-122.4667,Annual,1956-01/01/1958-12/31/1958,"{'Gage_height': 'feet', 'Discharge': '(+)'}"
3048,677,"Robertson Creek near Ukiah, Calif.",39.0917,-123.2194,,,Annual,1956-01/01/1958-12/31/1958,"{'Gage_height': 'feet', 'Discharge': '(+)'}"
3048,677,"Big Austin Creek near Cazadero, Calif.",,,38.6167,-123.0833,Annual,1958-01/01/1958-12/31/1958,"{'Gage_height': None, 'Discharge': 'cfs'}"
3048,677,"Black Butte River near Covelo, Calif.",,,39.8333,-123.3333,Annual,1954-01/01/1957-12/31/1957,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
3048,677,"South Fork Van Duzen River near Bridgeville, Calif.",,,40.7167,-123.75,Annual,1954-01/01/1957-12/31/1957,"{'Gage_height': 'feet', 'Discharge': '(+)'}"
3048,677,"South Fork Salmon River near Forks of Salmon, Calif.",,,41.7333,-122.3333,Annual,1954-01/01/1957-12/31/1957,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
3048,677,"North Fork Salmon River at Sawyers, Calif.",,,41.8333,-122.2333,Annual,1955-01/01/1956-12/31/1956,"{'Gage_height': 'feet', 'Discharge': '(+)'}"
3048,677,"Bar, Bluff Creek near Weitchpec, Calif.",,,40.3167,-123.9833,Annual,1955-01/01/1956-12/31/1956,"{'Gage_height': 'feet', 'Discharge': '(+)'}"
3048,677,"South Fork Trinity River at Forest Glen, Calif.",,,41.0833,-123.85,Annual,1955-01/01/1957-12/31/1957,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
3048,677,"Middle Fork Smith River at Gasquet, Calif.",,,41.7333,-123.9167,Annual,1954-01/01/1956-12/31/1956,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
3048,677,"North Fork Smith River at Gasquet, Calif.",,,41.7333,-123.9,Annual,1954-01/01/1957-12/31/1957,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
2447,240,Henrys Fork,41.02,-109.6811,41.02,-109.6811,Varies (annual peak measurements),1929-06-17 to 1961-09-18,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
47988,55,"Gilmore Creek near Lodoga, Calif.",39.311111,-122.527778,,,Annual,08/14/1959-01/23/1970,"{'Gage_height': 'feet (ft)', 'Discharge': 'cubic feet per second (cfs)'}"
